reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
4,3,Rossi_2021_data_science,data science education based on addie model and the edison framework,10.1109/bdee52938.2021.00013,https://doi.org/10.1109/bdee52938.2021.00013,R. Rossi,2021,"Data Science is a recent area that integrates data engineering and computing intelligence to support decision making. It is also a recent professional field which requires experts with knowledge in Statistics, Computer Science, Artificial Intelligence and Machine Learning, and specific Business Models. Organizations that pursue data intelligence consider Data Science professionals immensely relevant. However, universities and higher education institutions are starting to offer undergraduate programs and courses for Data Science education. In this sense, EDISON Data Science Framework (EDSF) is presented as a relevant framework to further the education of Data Science Professionals. Thus, this article addresses the integration of EDSF with ADDIE Model, an instructional design model, capable of enabling the construction of an Instructional System (IS). Based on the Learning Outcomes (LO) of the EDSF Model Curriculum Data Science (MC-DS), the article proposes an integrated approach of these LOs along with the phases of ADDIE Model supporting the construction of a Data Science Instructional System (DSIS). This integrated approach assists the understanding of the development of a DSIS and its learning objects, with its technological needs, such as: hardware environment, programming environments (IDEs, scripts, etc.), database models (SQL and NoSQL), massive data storage and processing tools, visualization tools, among others.",IEEE,FALSE,unknown,NA,2021 1st International Conference on Technology Enhanced Learning in Higher Education (TELE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,Demchenko_2017_customisable_data,customisable data science educational environment: from competences management and curriculum design to virtual labs on-demand,10.1109/cloudcom.2017.59,https://doi.org/10.1109/cloudcom.2017.59,Y. Demchenko; A. Belloum; C. de Laat; C. Loomis; T. Wiktorski; E. Spekschoor,2017,"Data Science is an emerging field of science, which requires a multi-disciplinary approach and is based on the Big Data and data intensive technologies that both provide a basis for effective use of the data driven research and economy models. Modern data driven research and industry require new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. The education and training of Data Scientists currently lacks a commonly accepted, harmonized instructional model that reflects all multi-disciplinary knowledge and competences that are required from the Data Science practitioners in modern, data driven research and the digital economy. The educational model and approach should also solve different aspects of the future professionals that includes both theoretical knowledge and practical skills that must be supported by corresponding education infrastructure and educational labs environment. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple form, also providing sufficient data labs facilities for practical training. This paper discussed both aspects: building customizable Data Science curriculum for different types of learners and proposing a hybrid model for virtual labs that can combine local university facility and use cloud based Big Data and Data analytics facilities and services on demand. The proposed approach is based on using the EDISON Data Science Framework (EDSF) developed in the EU funded Project EDISON and CYCLONE cloud automation systems being developed in another EU funded project CYCLONE.",IEEE,FALSE,unknown,NA,2017 IEEE 9th International Conference on Cloud Computing Technology and Science,NA,"Netherlands, Norway",education technology,FALSE,no data,nonspecific,NA,NA,"Data Science, Data Scientist Professional, Big Data, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Body of Knowledge, Data Science Model Curriculum, FAIR principles in Open Education, Virtual Data Labs (VDLabs), CYCLONE Cloud Automation platform, SlipStream.",TRUE,NA
1,4,Bile_2020_comparative_study,a comparative study of the academic programs between informatics/bioinformatics and data science in the u.s.,10.1109/compsac48688.2020.00030,https://doi.org/10.1109/compsac48688.2020.00030,I. Bile Hassan; J. Liu,2020,"As Data Science has recently become a trend of the innovation of building new academic programs in the U.S. higher education, a holistic review and analysis of the curriculum development in a close field called Informatics or Bioinformatics, occurred more than a decade ago, seems to be beneficial and necessary in helping and supporting the healthy growth of Data Science programs. In this paper, a thorough comparative study between Informatics and Data Science was presented through comparing and investigating the similarities and differences of their curriculum structures, bodies of domain knowledge, technical skill sets, research areas, faculty preparation, student background, as well as the lessons learnt from the development of Informatics programs and challenges in developing Data Science programs. It is believed that the recommendations drawn from this study will assist educators to build their Data Science programs with the confidence and determination but without hesitation and fear of misstepping along the way in promoting and building their new programs.",IEEE,FALSE,unknown,NA,"2020 IEEE 44th Annual Computers, Software, and Applications Conference",NA,"United States of America, United States of America",review of current state of data science education,TRUE,mixed,interdisciplinary,NA,NA,"Informatics, Data Science, Comparative Study, Curriculum Design, Informatics and Data Science Education",TRUE,NA
3,4,Chung_2022_machine_learning,machine learning to the rescue: ml-assisted framework for equity-driven education,10.1109/educon52537.2022.9766530,https://doi.org/10.1109/educon52537.2022.9766530,W. Chung; X. Zhang; Z. Ahmad; H. Sayadi; S. Rafatirad,2022,"Data Science has recently experienced a significant surge in producing undergraduate degree/certificate and course enrollments. This growth has resulted in straining program resources at many institutions and causing concern about how to most effectively respond to the rapidly growing demand and provide equal opportunities for all students to pursue their degree. The primary goal of this work is to provide an intelligent solution to automatically identify biases related to race and gender in the content of Data Science related courses such as Machine Learning (ML), Natural Language Processing (NLP), Data Mining, Data Analytics, and Knowledge Discovery just to name a few. While machine learning allows to build powerful predicting tools, it hasn‚Äôt been used sufficiently to detect biases rooted in gender and race in educational material. Hence, using effective machine learning techniques we aim to enhance the success rate of undergraduate students in Data Science education and programs while promoting engagement through identifying and mitigating potential gender and racial biases. To this end, we propose a novel bias detection approach which uses a combination of gender identification and sentiment classification for characterization of gender and race in educational contents. Our proposed framework can help educators and course developers to mitigate race and gender biases in their course materials and create an equitable learning experience for students of minority and under-represented groups.",IEEE,FALSE,unknown,NA,IEEE Global Engineering Education Conference,NA,"United States of America, United States of America, United States of America, United States of America, United States of America",education technology,FALSE,quant,interdisciplinary,"Proposes a model framework for investigating classification and sentiment bias, useful in teaching data science.",NA,"Gender and Racial Equity, Machine Learning, Data Science, Education",TRUE,NA
5,4,Demchenko_2020_edison_data,edison data science framework (edsf) extension to address transversal skills required by emerging industry 4.0 transformation,10.1109/escience.2019.00076,https://doi.org/10.1109/escience.2019.00076,Y. Demchenko; T. Wiktorski; J. Cuadrado Gallego; S. Brewer,2020,"The emerging data-driven economy (also defined as Industry 4.0 or simply 4IR), encompassing industry, research and business, requires new types of specialists that are able to support all stages of the data lifecycle from data production and input, to data processing and actionable results delivery, visualisation and reporting, which can be collectively defined as the Data Science family of professions. Data Science as a research and academic discipline provides a basis for Data Analytics and ML/AI applications. The education and training of the data related professions must reflect all multi-disciplinary knowledge and competences that are required from the Data Science and handling practitioners in modern, data-driven research and the digital economy. In the modern era, with ever faster technology changes, matched by strong skills demand, the Data Science education and training programme should be customizable and deliverable in multiple forms, tailored for different categories of professional roles and profiles. Referring to other publications by the authors on building customizable and interoperable Data Science curricula for different types of learners and target application domains, this paper is focused on defining a set of transversal competences and skills that are required from modern and future Data Science professions. These include workplace and professional skills that cover critical thinking, problem solving, and creativity required to work in highly automated and dynamic environment. The proposed approach is based on the EDISON Data Science Framework (EDSF) initially developed within the EU funded Project EDISON and currently being further developed in the EU funded MATES project and also the FAIRsFAIR projects.",IEEE,TRUE,unknown,NA,International Conference on eScience 2019,NA,"Netherlands, Norway, Spain, United Kingdom",call to action,FALSE,no data,nonspecific,"Heavily related to Demchenko_2019_designing_customisable. Focuses on building a semantic base for data science courses, then proposes a few example courses",NA,"Data Science, Data Scientist Professional, Big Data, Industry 4.0, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science professional skills, FAIR principles, Data Management and Stewardship.",TRUE,NA
2,4,Konkol'ov√°_2018_active_learning,active learning in data science education,10.1109/ICETA.2018.8572219,https://doi.org/10.1109/ICETA.2018.8572219,V. Konkol'ov√°; J. Paraliƒç,2018,"This article about Active learning in data science education deals with methods and tools to support active learning of data science, in particular within the Knowledge Discovery subject at the Technical University of Kosice, Slovakia. One of the results of the work presented in this article is an implemented web application to support active learning in data science. The article involves a brief overview of the methods supporting the active learning which may be used also for teaching data science. The final web application which was proposed and tested by the users, was created by RShiny application. The supporting application is helpful mainly for the students as an interactive mean of active learning in data science. The result of the article is available and it was applied in practice. This work contributes to the effective learning of the users (learners) as well as it contributes to better understanding, comprehension and application of the acquired knowledge and experiences of the students in practice by means of active learning.",IEEE,FALSE,unknown,NA,2018 International Conference on Emerging eLearning Technologies and Applications (ICETA),NA,"Slovakia, Slovakia",education technology,TRUE,quant,Business Informatics,NA,NA,NA,TRUE,NA
4,5,Zhang_2017_datalab_introducing,datalab: introducing software engineering thinking into data science education at scale,10.1109/icse-seet.2017.7,https://doi.org/10.1109/icse-seet.2017.7,Y. Zhang; T. Zhang; Y. Jia; J. Sun; F. Xu; W. Xu,2017,"Data science education is a new area in computer science that has attracted increasing attention in recent years. However, currently, data science educators lack good tools and methodologies. In particular, they lack integrated tools through which their students can acquire hands-on software engineering experience. To address these problems, we designed and implemented DataLab, a web-based tool for data science education that integrates code, data and execution management into one system. The goal of DataLab is to provide a hands-on online lab environment to train students to have basic software engineering thinking and habits while maintaining a focus on the core data science contents. In this paper, we present the user-experience design and system-level implementation of DataLab. Further, we evaluate DataLab's performance through an in-classroom use case. Finally, using objective log-based learning behavior analysis and a subjective survey, we demonstrate DataLab's effectiveness.",IEEE,TRUE,unknown,NA, 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering Education and Training Track,NA,"China, China, China, China, China, China",education technology,FALSE,mixed,nonspecific,Outlines a digital tool for iterative data science work.,NA,not specified,TRUE,NA
4,2,Rao_2018_milo,milo: a visual programming environment for data science education,10.1109/VLHCC.2018.8506504,https://doi.org/10.1109/VLHCC.2018.8506504,A. Rao; A. Bihani; M. Nair,2018,"Most courses on Data Science offered at universities or online require students to have familiarity with at least one programming language. In this paper, we present, ‚ÄúMilo‚Äù, a web-based visual programming environment for Data Science Education, designed as a pedagogical tool that can be used by students without prior-programming experience. To that end, Milo uses graphical blocks as abstractions of language specific implementations of Data Science and Machine Learning(ML) concepts along with creation of interactive visualizations. Using block definitions created by a user, Milo generates equivalent source code in JavaScript to run entirely in the browser. Based on a preliminary user study with a focus group of undergraduate computer science students, Milo succeeds as an effective tool for novice learners in the field of Data Science.",IEEE,FALSE,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
4,3,Burr_2021_computational_skills,computational skills by stealth in introductory data science teaching,10.1111/test.12277,https://doi.org/10.1111/test.12277,"Burr W., Chevalier F., Collins C., Gibbs A.L., Ng R., Wild C.J.",2021,"In 2010, Nolan and Temple Lang proposed ìintegration of computing concepts into statistics curricula at all levels.î The unprecedented growth in data and emphasis on data science has provided an impetus to finally realizing full implementations of this in new statistics and data science programs and courses. We discuss a proposal for the stealth development of computational skills in students' exposure to introductory data science through careful, scaffolded exposure to computation and its power. Our intent is to support students, regardless of interest and self-efficacy in coding, in becoming data-driven learners, who are capable of asking complex questions about the world around them, and then answering those questions through the use of data-driven inquiry. Reference is made to the computer science and statistics consensus curriculum frameworks the International Data Science in Schools Project (IDSSP) recently published for secondary school data science or introductory tertiary programs, designed to optimize data-science accessibility.",Scopus,FALSE,article,Teaching Statistics,NA,NA,"Canada, Canada, Canada, Canada, Canada, New Zealand",pedagogical approach,FALSE,no data,statistics,"Outlines how to introduce computing skills to data science students through `stealth` approaches, especially via GUI-based and high level interfaces.",NA,"accessibility, computational thinking, data science education, statistical thinking, statistics education, teaching statistics",TRUE,NA
4,1,Ruckcharti_2017_hadoop,hadoop as a service for academic purposes,10.1145/3167020.3167032,https://doi.org/10.1145/3167020.3167032,"Ruckcharti U., Atiratana N., Krathu W., Arpnikanondt C.",2017,"The growth of data science education at both graduate and undergraduate levels has increase dramatically. Need for computing platforms that are well-equip with the appropriate tools for students and instructors, and that are readily accessible and flexibly configurable has subsequently become more conspicuous. Using lots of sandboxes that would consume tremendous resources is not an effective solution. This paper propose a solution that design and implement Hadoop as a private online service that could effectively meet the design characteristics of an academic data science computing platform. The propose design emphasise a quick deployment solution based on available resources and technologies. The case study that follow demonstrate and cultivate our approach as a proof of concept for any academic institutions to implement their own services. This paper contains many aspects of service implementation from managing resources to choosing the right Hadoop platform components and solution to accounting for user authentication and authorisation as well as security and network design.",Scopus,TRUE,conference paper,NA,MEDES '17: Proceedings of the 9th International Conference on Management of Digital EcoSystems,NA,"Thailand, Thailand, Thailand, Thailand",education technology,NA,qual,nonspecific,Outlines Hadoop as a Serivce (HaaS) which it proposes as a way to gives students hands-on experience of the Hadoop data platform without requiring intense resource management by instructors.,NA,"Big Data, Data Science, Hadoop, Service",TRUE,NA
1,4,Geigle_2018_clads,clads: a cloud-based virtual lab for the delivery of scalable hands-on assignments for practical data science education,10.1145/3197091.3197135,https://doi.org/10.1145/3197091.3197135,"Geigle C., Sundaram H., Lourentzou I., Zhai C.",2018,NA,Scopus,TRUE,conference paper,NA,ITiCSE 2018: Proceedings of the 23rd Annual ACM Conference on Innovation and Technology in Computer Science Education,NA,"United States of America, United States of America, United States of America, United States of America",education technology,NA,qual,computer science,"This paper proposes new infrastructure for handling access to large-scale data sets, allowing students to work during class without having to upload/download/transport huge amounts of data.",NA,"data science education, cloud computing, virtual lab",TRUE,NA
3,4,Shapiro_2020_reshape,re-shape: a method to teach data ethics for data science education,10.1145/3313831.3376251,https://doi.org/10.1145/3313831.3376251,"Shapiro B.R., Meng A., O'Donnell C., Lou C., Zhao E., Dankwa B., Hostetler A.",2020,NA,Scopus,TRUE,conference paper,NA,Conference on Human Factors in Computing Systems 2020,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",class activity example,unsure,qual,computer science,This paper focuses on an activity where students track their GPS location over days and analyze it as an exercise in data colleciton and processing ethics and data privacy,NA,"Data ethics; care ethics, data science education, information visualization, data literacy, data privacy, computer science education, re-shape, interaction geography slicer",TRUE,NA
5,4,Demchenko_2019_designing_customisable,designing customisable data science curriculum using ontology for data science competences and body of knowledge,10.1145/3322134.3322143,https://doi.org/10.1145/3322134.3322143,"Demchenko Y., Comminiello L., Reali G.",2019,"Importance of Data Science education and training is growing with the emergence of data driven technologies and organisational culture that intend to derive actionable value for improving research process or enterprise business using variety of enterprise data and widely available open and social media data. Modern data driven research and industry require new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. The education and training of Data Scientists requires multi-disciplinary approach combining wide view of the Data Science and Analytics foundation with deep practical knowledge in domain specific areas. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple form, also providing sufficient data labs facilities for practical training. This paper discusses approach to building customizable Data Science curriculum for different types of learners based on using the ontology of the EDISON Data Science Framework (EDSF) developed in the EU funded Project EDISON and widely used by universities and professional training organisations.",Scopus,TRUE,conference paper,NA,International Conference on Big Data and Education 2019,NA,"Netherlands, Italy, Italy",call to action,FALSE,no data,nonspecific,This paper focuses on outlining an ontology of data science concepts and skills for easy adaptation and comparison of individual curricula.,NA,"Data Science, Data Scientist Professional, Data Science Ontology, Big Data, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Body of Knowledge, Data Science Model Curriculum",TRUE,NA
2,4,Mike_2020_data_science,data science education: curriculum and pedagogy,10.1145/3372782.3407110,https://doi.org/10.1145/3372782.3407110,Mike K.,2020,NA,Scopus,NA,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
4,5,Nair_2020_metadata,metadata: a tool to supplement data science education for the first year undergraduates,10.1145/3395245.3396409,https://doi.org/10.1145/3395245.3396409,"Nair R., Chugani M.N., Thangavel S.K.",2020,"In the Indian Universities, data science courses are offered to computer science undergraduates only in their higher semesters of under-graduation. Keeping in mind, the growing importance of data science, under-graduates need to be introduced to data science courses in their first year of under-graduation itself. Although first year undergraduates are furnished with the required mathematical and statistical concepts during their higher secondary education, a requirement of understanding sophisticated programming concepts hamstrings universities from offering courses in data science to first year undergraduates. As an outcome of our research, we propose a software named MetaData. MetaData abstracts all levels of implementation and helps students better understand the fundamental concepts in data science by observing the applicability of these concepts on real-world datasets. We justify the effectiveness of the tool through a data science classroom scenario, wherein 44 first year undergraduates were encouraged to use the tool and provide constructive feedback.",Scopus,TRUE,conference paper,NA,2020 International Conference on Information and Education Technology,NA,"India, India, India",education technology,FALSE,mixed,interdisciplinary,Proposes a tool for learning data science concepts without requiring advanced programming knowledge.,NA,"Pedagogy, Data Science Education, User-friendly Tool, Data Science Lifecycle",TRUE,NA
4,2,Allen_2021_experiential_learning,"experiential learning in data science: developing an interdisciplinary, client-sponsored capstone program",10.1145/3408877.3432536,https://doi.org/10.1145/3408877.3432536,Allen G.I.,2021,"Interest in data science education and degree programs has rapidly expanded over the past several years. An integral part of many degree programs is a capstone experience, where students complete a major research or real-world project at the culmination of their educational program. In engineering and computer science, many have shown that client-sponsored projects lead to better student engagement and improved training. In this paper, we discuss experiences with developing an interdisciplinary, client-sponsored capstone program in data science and machine learning. We show how we set up the capstone program, including how the program is structured, how projects are set up, how the course is managed, how students are assessed, and outline the newly developed capstone curriculum. Finally, we report results from a cohort of students participating in this capstone program and discuss lessons learned as well as best practices when developing data science capstone programs.",Scopus,TRUE,conference paper,NA,SIGCSE '21: Proceedings of the 52nd ACM Technical Symposium on Computer Science Education,NA,United States of America,course example,TRUE,mixed,interdisciplinary,"Although a single research question/aim is not stated, data is collected with a very clear goal: assessing whether the project objectives were met and which factors played a large role in it.",NA,data science; machine learning; capstone; experiential learning; client-sponsored projects; team-based projects,TRUE,NA
4,3,Fisler_2022_datacentricity_rethinking,data-centricity: rethinking introductory computing to support data science,10.1145/3531072.3535317,https://doi.org/10.1145/3531072.3535317,Fisler K.,2022,"On a growing number of campuses, data science programs offer introductory courses that include a non-trivial amount of programming. The content of such courses overlaps that of traditional computer science introductory courses, but neither course subsumes the other. This talk argues that a common introductory course that covers both data science and data structures supports students and provides curricular flexibility, while also bringing social impacts of computing into the early curriculum. We‚Äôll discuss both the design and implementation of such a course, including the programming language features that support it and the educational research that informs it.",Scopus,TRUE,conference paper,NA,International Workshop on Data Systems Education (DataEd),NA,United States of America,call to action,FALSE,no data,computer science,This paper cites several computer science education papers with research studies and clear research questions,NA,"computing education, data science education",TRUE,NA
