reviewer_1,reviewer_2,our_id,document_title,doi,document_link,authors,publication_year,abstract,database,open_access,new_doc_type,journal,conference,book,affiliation_country,content_area,research_question,data_collection_type,main_field,big_pic_notes,interesting_facts,keywords,keep,why_not_keep
5,3,Virkus_2020_data_science,data science and its relationship to library and information science: a content analysis,10.1108/dta-07-2020-0167,https://doi.org/10.1108/dta-07-2020-0167,"Virkus S., Garoufallou E.",2020,"Purpose
The purpose of this paper is to present the results of a study exploring the emerging field of data science from the library and information science (LIS) perspective.

Design/methodology/approach
Content analysis of research publications on data science was made of papers published in the Web of Science database to identify the main themes discussed in the publications from the LIS perspective.

Findings
A content analysis of 80 publications is presented. The articles belonged to the six broad categories: data science education and training; knowledge and skills of the data professional; the role of libraries and librarians in the data science movement; tools, techniques and applications of data science; data science from the knowledge management perspective; and data science from the perspective of health sciences. The category of tools, techniques and applications of data science was most addressed by the authors, followed by data science from the perspective of health sciences, data science education and training and knowledge and skills of the data professional. However, several publications fell into several categories because these topics were closely related.

Research limitations/implications
Only publication recorded in the Web of Science database and with the term ìdata scienceî in the topic area were analyzed. Therefore, several relevant studies are not discussed in this paper that either were related to other keywords such as ìe-scienceî, ìe-researchî, ìdata serviceî, ìdata curationî, ìresearch data managementî or ìscientific data managementî or were not present in the Web of Science database.

Originality/value
The paper provides the first exploration by content analysis of the field of data science from the perspective of the LIS.",Scopus,NA,article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,literature review not related to education
5,2,Price_2020_challenges,challenges and approaches to teaching data science technologies in an information technology program with non-traditional students,10.1109/cic48465.2019.00015,https://doi.org/10.1109/cic48465.2019.00015,R. Price; L. Ramaswamy,2020,"Teaching Data Science to traditional CS majors presents many challenges to students, faculty and the supporting infrastructure. When the student population changes from Computer Science students to those in an Information Technology program where many of the core CS courses are not required, additional challenges arise. Couple these challenges with teaching non-traditional students who are also involved with their families and careers; the difficulty in teaching this material rises exponentially. For our experiment, we chose to teach the Hadoop Distributed File System, the Map/Reduce paradigm, and basic Hadoop programming to expose these students to Data Science technologies. We will discuss our recent experience teaching Data Science to Information Technology students and the challenges we had to overcome, including missing distributed systems knowledge, a lack of basic Unix and operating systems understanding and a complete unfamiliarity with a Distributed File System.",IEEE,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,nontraditional students
1,5,Wiktorski_2017_quantitative,quantitative and qualitative analysis of current data science programs from perspective of data science competence groups and framework,10.1109/cloudcom.2016.0109,https://doi.org/10.1109/cloudcom.2016.0109,T. Wiktorski; Y. Demchenko; A. Belloum; A. Shirazi,2017,"Data Science is becoming a field connecting multi-year development in areas such as Big Data and Data Analytics, and also applied domains like Bioengineering. Data Science education programs are rapidly being created on all levels. Usually it happens through reuse or renaming and can result in curricula that lack proper balance of competences, which balance is necessary for future data scientists. Our quantitative analysis of over 300 programs worldwide shows that at least one of the three core data science competence groups is under-represented in the majority of programs. Moreover, general business courses are often suggested to students to cover the domain competence group, which in most cases results in superficial treatment of this competence group. Our further qualitative analysis demonstrates that learning outcomes for most of the courses are usually not defined or defined improperly.",IEEE,NA,conference paper,NA,2016 IEEE International Conference on Cloud Computing Technology and Science (CloudCom),NA,"Norway, Netherlands, Netherlands, Norway",review of current state of data science education,TRUE,mixed,interdisciplinary,They are trying to evaluate existing data science programs across different universities and countries.,1. Most programs are imbalanced (applied statistics vs. data engineering vs. domain knowledge 2. Hard to pinpoint program objectives in terms of Bloom's taxonomy 3. There are comparisons of European vs. non-European programs.,"Data Science, Europe, Business, Computers, Computer science, Sociology",TRUE,NA
5,4,Demchenko_2020_edison_data,edison data science framework (edsf) extension to address transversal skills required by emerging industry 4.0 transformation,10.1109/escience.2019.00076,https://doi.org/10.1109/escience.2019.00076,Y. Demchenko; T. Wiktorski; J. Cuadrado Gallego; S. Brewer,2020,"The emerging data-driven economy (also defined as Industry 4.0 or simply 4IR), encompassing industry, research and business, requires new types of specialists that are able to support all stages of the data lifecycle from data production and input, to data processing and actionable results delivery, visualisation and reporting, which can be collectively defined as the Data Science family of professions. Data Science as a research and academic discipline provides a basis for Data Analytics and ML/AI applications. The education and training of the data related professions must reflect all multi-disciplinary knowledge and competences that are required from the Data Science and handling practitioners in modern, data-driven research and the digital economy. In the modern era, with ever faster technology changes, matched by strong skills demand, the Data Science education and training programme should be customizable and deliverable in multiple forms, tailored for different categories of professional roles and profiles. Referring to other publications by the authors on building customizable and interoperable Data Science curricula for different types of learners and target application domains, this paper is focused on defining a set of transversal competences and skills that are required from modern and future Data Science professions. These include workplace and professional skills that cover critical thinking, problem solving, and creativity required to work in highly automated and dynamic environment. The proposed approach is based on the EDISON Data Science Framework (EDSF) initially developed within the EU funded Project EDISON and currently being further developed in the EU funded MATES project and also the FAIRsFAIR projects.",IEEE,NA,conference paper,NA,2019 15th International Conference on eScience (eScience),NA,"Netherlands, Norway, Spain, United Kingdom",program example,FALSE,no data,not mentioned?,They are providing guidelines for DS programs.,NA,"Data Scientist Professional, Big Data, Industry 4.0, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science professional skills, FAIR principles, Data Management and Stewardship",TRUE,NA
2,5,Howe_2017_data_science,"data science education: we're missing the boat, again",10.1109/icde.2017.215,https://doi.org/10.1109/icde.2017.215,B. Howe; M. Franklin; L. Haas; T. Kraska; J. Ullman,2017,"In the first wave of data science education programs, data engineering topics (systems, scalable algorithms, data management, integration) tended to be de-emphasized in favor of machine learning and statistical modeling. The anecdotal evidence suggests this was a mistake: data scientists report spending most of their time grappling with data far upstream of modeling activities. A second wave of data science education is emerging, one with increased emphasis on practical issues in ethics, legal compliance, scientific reproducibility, data quality, and algorithmic bias. The data engineering community has a second chance to influence these programs beyond just providing a set of tools. In this panel, we'll discuss the role of data engineering in data science education programs, and how best to capitalize on emerging opportunities in this space.",IEEE,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,panel
4,5,Zhang_2017_datalab_introducing,datalab: introducing software engineering thinking into data science education at scale,10.1109/icse-seet.2017.7,https://doi.org/10.1109/icse-seet.2017.7,Y. Zhang; T. Zhang; Y. Jia; J. Sun; F. Xu; W. Xu,2017,"Data science education is a new area in computer science that has attracted increasing attention in recent years. However, currently, data science educators lack good tools and methodologies. In particular, they lack integrated tools through which their students can acquire hands-on software engineering experience. To address these problems, we designed and implemented DataLab, a web-based tool for data science education that integrates code, data and execution management into one system. The goal of DataLab is to provide a hands-on online lab environment to train students to have basic software engineering thinking and habits while maintaining a focus on the core data science contents. In this paper, we present the user-experience design and system-level implementation of DataLab. Further, we evaluate DataLab's performance through an in-classroom use case. Finally, using objective log-based learning behavior analysis and a subjective survey, we demonstrate DataLab's effectiveness.",IEEE,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,graduate
5,1,Ionascu_2021_ds_lab,ds lab notebook: a new tool for data science applications,10.1109/synasc51798.2020.00056,https://doi.org/10.1109/synasc51798.2020.00056,A. Ionascu; S. -A. Stefaniga,2020,"The main focus of the technical application of this research relies on a web and mobile-based solution identified as Data Science Notebook named as DS Lab Notebook. Specifically, the main focus will be on tackling already present challenges in data science education and a solution presented around DS Lab, an interactive computational notebook. The core ideas are represented by the concept of extending the traditional computing notebooks, especially from the Jupyter family, with live visualizations, debugging, widgets, and interactivity during the educational process across all the major platforms: web, Android, and IOS. The features are outlined in several use cases that can be useful in the data-science teaching process, with a primary focus in matrix manipulations, scatter plots, and image filters. Python 3 was used as the main programming runtime and the back-end for providing access to variable values and type information is being described in the form of a runtime-independent pipeline relying on code parsing and injection.",IEEE,NA,conference paper,NA,2020 22nd International Symposium on Symbolic and Numeric Algorithms for Scientific Computing (SYNASC),NA,"Romania, Romania",education technology,FALSE,no data,computer science,They are developing a notebook environment that can be used in DS classes.,NA,"Data Science,  Jupyter, Real-Time, Interactive systems and tools, Human computer interaction, Development frameworks and environments",TRUE,NA
3,5,Song_2016_big_data,big data and data science: what should we teach?,10.1111/exsy.12130,https://doi.org/10.1111/exsy.12130,"Song I., Zhu Y.",2016,"The era of big data has arrived. Big data bring us the data-driven paradigm and enlighten us to challenge new classes of problems we were not able to solve in the past. We are beginning to see the impacts of big data in every aspect of our lives and society. We need a science that can address these big data problems. Data science is a new emerging discipline that was termed to address challenges that we are facing and going to face in the big data era. Thus, education in data science is the key to success, and we need concrete strategies and approaches to better educate future data scientists. In this paper, we discuss general concepts on big data, data science, and data scientists and show the results of an extensive survey on current data science education in United States. Finally, we propose various approaches that data science education should aim to accomplish.",Scopus,NA,article,Journal of Data and Information Science,NA,NA,"United States of America, United States of America",program example,FALSE,no data,informatics,They provide a framework for data science education in iSchools.,NA,unspecified,TRUE,NA
5,3,Erickson_2021_introducing_data,introducing data science with data moves and codap,10.1111/test.12240,https://doi.org/10.1111/test.12240,"Erickson T., Chen E.",2021,This paper describes a short module [3] for introducing data science to senior school students or other data-science beginners. The design focuses on ‚Äúdata moves.‚Äù Students use CODAP [5] to do their work.,Scopus,NA,article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,K-12
5,2,Anderson_2014_data_science,data science as an undergraduate degree,10.1145/2538862.2538868,https://doi.org/10.1145/2538862.2538868,"Anderson P., McGuffee J., Uminsky D.",2014,NA,Scopus,NA,conference paper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,panel
1,5,Anslow_2016_datathons,datathons: an experience report of data hackathons for data science education,10.1145/2839509.2844568,https://doi.org/10.1145/2839509.2844568,"Anslow C., Brosz J., Maurer F., Boyes M.",2016,Large amounts of data are becoming increasingly available through open data repositories as well as companies and governments collecting data to improve decision making and efficiencies. Consequently there is a need to increase the data literacy of computer science students. Data science is a relatively new area within computer science and the curriculum is rapidly evolving along with the tools required to perform analytics which students need to learn how to effectively use. To address the needs of students learning key data science and analytics skills we propose augmenting existing data science curriculums with hackathon events that focus on data also known as datathons. In this paper we present our experience at hosting and running four datathons that involved students and members from the community coming together to solve challenging problems with data from not-for-profit social good organizations and publicly open data. Our reported experience from our datathons will help inform other academics and community groups who also wish to host datathons to help facilitate their students and members to learn key data science and analytics skills.,Scopus,NA,conference paper,NA,SIGCSE '16: Proceedings of the 47th ACM Technical Symposium on Computing Science Education,NA,"United Kingdom, Canada, Canada, Canada",extra curricular activity example,FALSE,no data,computer science,They provide case studies based on running datathons.,NA,"analytics, community engagement, datathon, data science, hackathon, open data",TRUE,NA
5,4,Demchenko_2019_designing_customisable,designing customisable data science curriculum using ontology for data science competences and body of knowledge,10.1145/3322134.3322143,https://doi.org/10.1145/3322134.3322143,"Demchenko Y., Comminiello L., Reali G.",2019,"Importance of Data Science education and training is growing with the emergence of data driven technologies and organisational culture that intend to derive actionable value for improving research process or enterprise business using variety of enterprise data and widely available open and social media data. Modern data driven research and industry require new types of specialists that are capable to support all stages of the data lifecycle from data production and input to data processing and actionable results delivery, visualisation and reporting, which can be jointly defined as the Data Science professions family. The education and training of Data Scientists requires multi-disciplinary approach combining wide view of the Data Science and Analytics foundation with deep practical knowledge in domain specific areas. In modern conditions with the fast technology change and strong skills demand, the Data Science education and training should be customizable and delivered in multiple form, also providing sufficient data labs facilities for practical training. This paper discusses approach to building customizable Data Science curriculum for different types of learners based on using the ontology of the EDISON Data Science Framework (EDSF) developed in the EU funded Project EDISON and widely used by universities and professional training organisations.",Scopus,NA,conference paper,NA,ICBDE'19: Proceedings of the 2019 International Conference on Big Data and Education,NA,"Netherlands, Italy, Italy",program example,FALSE,no data,data science,describing possible uses of the Edison Data Science Framework (EDSF),NA,"Data Science, Data Scientist Professional, Data Science Ontology, Big Data, EDISON Data Science Framework (EDSF), Data Science Competences Framework, Data Science Body of Knowledge, Data Science Model Curriculum",TRUE,NA
2,5,Haynes_2019_integrating_data,integrating data science into a general education information technology course: an approach to developing data savvy undergraduates,10.1145/3349266.3351417,https://doi.org/10.1145/3349266.3351417,"Haynes M., Groen J., Sturzinger E., Zhu D., Shafer J., McGee T.",2019,NA,Scopus,NA,conference paper,NA,SIGITE '19: Proceedings of the 20th Annual SIG Conference on Information Technology Education,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",call to action,TRUE,mixed,information systems,Offering an introductory data science course may not be possible but introductory data science concepts can be introduced in an introductory information technology class.,NA,"information systems, data mining, social and professional topics, information systems education, information technology education",TRUE,NA
4,5,Nair_2020_metadata,metadata: a tool to supplement data science education for the first year undergraduates,10.1145/3395245.3396409,https://doi.org/10.1145/3395245.3396409,"Nair R., Chugani M.N., Thangavel S.K.",2020,"In the Indian Universities, data science courses are offered to computer science undergraduates only in their higher semesters of under-graduation. Keeping in mind, the growing importance of data science, under-graduates need to be introduced to data science courses in their first year of under-graduation itself. Although first year undergraduates are furnished with the required mathematical and statistical concepts during their higher secondary education, a requirement of understanding sophisticated programming concepts hamstrings universities from offering courses in data science to first year undergraduates. As an outcome of our research, we propose a software named MetaData. MetaData abstracts all levels of implementation and helps students better understand the fundamental concepts in data science by observing the applicability of these concepts on real-world datasets. We justify the effectiveness of the tool through a data science classroom scenario, wherein 44 first year undergraduates were encouraged to use the tool and provide constructive feedback.",Scopus,NA,conference paper,NA,ICIET 2020: Proceedings of the 2020 8th International Conference on Information and Education Technology,NA,"India, India, India",education technology and class activity example,TRUE,quantitative,computer science,Software example to teach introductory concepts,NA,"pedagogy, data science education, user-friendly tool, data science lifecycle",TRUE,NA
5,1,Blair_2021_establishing_abet,establishing abet accreditation criteria for data science,10.1145/3408877.3432445,https://doi.org/10.1145/3408877.3432445,"Blair J.R.S., Jones L., Leidig P., Murray S., Raj R.K., Romanowski C.J.",2021,"Prompted by the skyrocketing demand for data scientists, progress made by the ACM Data Science Task Force on defining data science competencies, and inquiries about data science accreditation, ABET is in the process of developing accreditation criteria for undergraduate data science programs. The effort is led by members of a joint data science criteria subcommittee appointed by ABET's Computing Accreditation Commission (CAC) and CSAB (the lead society for computing accreditation). Establishing data science accreditation criteria is a notable milestone in the maturing data science discipline, indicating the presence of an accepted body of knowledge, standards of practice, and ethical codes for practitioners. This position paper motivates the effort and discusses prior work towards defining data science education requirements. It describes the ongoing process for creating and obtaining approval of the accreditation criteria, and how feedback was and will be solicited from the computing and statistical communities. The current draft data science criteria, which was approved in July 2020 by the relevant ABET bodies for a year of public review and comment, is presented. These criteria emphasize the three pillars of data science: computing foundations, mathematical/statistical foundations, and experience in at least one data application domain. This report thus serves both to inform and to stimulate the academic discussion needed to finalize appropriate data science accreditation by ABET.",Scopus,NA,conference paper,NA,SIGCSE '21: Proceedings of the 52nd ACM Technical Symposium on Computer Science Education,NA,"United States of America, United States of America, United States of America, United States of America, United States of America, United States of America",guidelines,FALSE,no data,data science,The process of how ABET accreditation criteria are decided is explained.,NA,"Data science programs, data analytics programs, computing education, program accreditation",TRUE,NA
3,5,Bhavya_2021_scaling_up,scaling up data science course projects: a case study,10.1145/3430895.3460168,https://doi.org/10.1145/3430895.3460168,"Bhavya B., Xiao J., Zhai C.",2021,NA,Scopus,NA,conference paper,NA,L@S '21: Proceedings of the Eighth ACM Conference on Learning @ Scale,NA,"United States of America, United States of America, United States of America",pedagogical approach,TRUE,mixed,data science,Finding ways to grade projects as assessments in large classes throgh peer-review and TA meta-review.,NA,"scalable assessment, data science education, course projects",TRUE,NA
